"URI","Label","Definition","Notation","Status","AcceptedDate"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/D","Electricity, gas, steam and air conditioning supply","","D","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/D35_E36","Electricity, gas, steam and air conditioning supply; water collection, treatment and supply","","D35_E36","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/D35","Electricity, gas, steam and air conditioning supply","","D35","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/D351","Electric power generation, transmission and distribution","","D351","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/D3511","Production of electricity","","D3511","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/D3512","Transmission of electricity","","D3512","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/D3513","Distribution of electricity","","D3513","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/D3514","Trade of electricity","","D3514","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/D352","Manufacture of gas; distribution of gaseous fuels through mains","","D352","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/D3521","Manufacture of gas","","D3521","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/D3522","Distribution of gaseous fuels through mains","","D3522","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/D3523","Trade of gas through mains","","D3523","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/D353","Steam and air conditioning supply","","D353","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/D3530","Steam and air conditioning supply","","D3530","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/EP_GOV","General government","","EP_GOV","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/EP_BUS","Business sector total (mainly all NACE activities except E37, E38.1, E38.2, E39 and O)","","EP_BUS","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/EP_OTH","Other business sectors (mainly E38.3, F41 to U except O)","","EP_OTH","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/EP_SPE","Private and public specialist and secondary producers of environmental protection services (mainly E37, E38.1, E38.2 and E39)","","EP_SPE","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/E_G-U_X_E38_H","Water supply; sewerage, waste management and remediation activities (except waste collection, treatment and disposal activities; materials recovery); services (except transportation and storage)","","E_G-U_X_E38_H","invalid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/E","Water supply; sewerage, waste management and remediation activities","","E","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/E36_E37_E39","Water collection, treatment and supply; sewerage; remediation activities and other waste management services","","E36_E37_E39","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/E36","Water collection, treatment and supply","","E36","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/E360","Water collection, treatment and supply","","E360","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/E3600","Water collection, treatment and supply","","E3600","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/E37-E39","Sewerage, waste management, remediation activities","","E37-E39","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/E37","Sewerage","","E37","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/E370","Sewerage","","E370","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/E3700","Sewerage","","E3700","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/E38","Waste collection, treatment and disposal activities; materials recovery","","E38","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/E381","Waste collection","","E381","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/E3811","Collection of non-hazardous waste","","E3811","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/E3812","Collection of hazardous waste","","E3812","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/E382","Waste treatment and disposal","","E382","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/E3821","Treatment and disposal of non-hazardous waste","","E3821","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/E3822","Treatment and disposal of hazardous waste","","E3822","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/E383","Materials recovery","","E383","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/E3831","Dismantling of wrecks","","E3831","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/E3832","Recovery of sorted materials","","E3832","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/E39","Remediation activities and other waste management services","","E39","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/E390","Remediation activities and other waste management services","","E390","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/E3900","Remediation activities and other waste management services","","E3900","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F-N_X_K","Construction, services of the business economy except financial and insurance activities","","F-N_X_K","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F","Construction","","F","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F41","Construction of buildings","","F41","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F411","Development of building projects","","F411","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F4110","Development of building projects","","F4110","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F412","Construction of residential and non-residential buildings","","F412","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F4120","Construction of residential and non-residential buildings","","F4120","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F42","Civil engineering","","F42","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F421","Construction of roads and railways","","F421","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F4211","Construction of roads and motorways","","F4211","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F4212","Construction of railways and underground railways","","F4212","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F4213","Construction of bridges and tunnels","","F4213","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F422","Construction of utility projects","","F422","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F4221","Construction of utility projects for fluids","","F4221","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F4222","Construction of utility projects for electricity and telecommunications","","F4222","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F429","Construction of other civil engineering projects","","F429","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F4291","Construction of water projects","","F4291","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F4299","Construction of other civil engineering projects n.e.c.","","F4299","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F43","Specialised construction activities","","F43","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F431","Demolition and site preparation","","F431","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F4311","Demolition","","F4311","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F4312","Site preparation","","F4312","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F4313","Test drilling and boring","","F4313","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F432","Electrical, plumbing and other construction installation activities","","F432","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F4321","Electrical installation","","F4321","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F4322","Plumbing, heat and air-conditioning installation","","F4322","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F4329","Other construction installation","","F4329","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F433","Building completion and finishing","","F433","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F4331","Plastering","","F4331","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F4332","Joinery installation","","F4332","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F4333","Floor and wall covering","","F4333","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F4334","Painting and glazing","","F4334","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F4339","Other building completion and finishing","","F4339","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F439","Other specialised construction activities","","F439","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F4391","Roofing activities","","F4391","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F4399","Other specialised construction activities n.e.c.","","F4399","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F_CC1","Buildings","","F_CC1","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F_CC11","Residential buildings","","F_CC11","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F_CC11_X_CC113","Residential buildings, except residences for communities","","F_CC11_X_CC113","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F_CC111","One-dwelling buildings","","F_CC111","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F_CC112","Two- and more dwelling buildings","","F_CC112","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F_CC113","Residences for communities","","F_CC113","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F_CC12","Non-residential buildings","","F_CC12","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F_CC12_X_CC122","Non-residential buildings, except office buildings","","F_CC12_X_CC122","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F_CC122","Office buildings","","F_CC122","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/F_CC2","Civil engineering works","","F_CC2","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G-U","Services","","G-U","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G-U_X_H","Services (except transportation and storage)","","G-U_X_H","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G-U_X_G4677","Services (except wholesale of waste and scrap)","","G-U_X_G4677","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G-T","Services (except extra-territorial organisations and bodies)","","G-T","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G-S","Services (except activities of households as employers and extra-territorial organisations and bodies)","","G-S","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G-S_X_O","Services (except public administration, defense, compulsory social security, activities of households as employers and extra-territorial organisations and bodies)","","G-S_X_O","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G-N","Services of the business economy","","G-N","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G-N_X_K642","Services of the business economy except activities of holding companies","","G-N_X_K642","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G-N_INN","Innovation core services activities (G46, H, J58, J61, J62, J63, K and M71)","","G-N_INN","invalid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G-N_STS","Services required by STS regulation","","G-N_STS","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G-N_STS_X_G47","Services required by STS regulation (except retail trade and repair)","","G-N_STS_X_G47","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G-J","Wholesale and retail trade; transport; accommodation and food service activities; information and communication","","G-J","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G-I_L_N","Wholesale and retail trade; transport, accommodation and food service, real estate and administrative activities","","G-I_L_N","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G-I","Wholesale and retail trade, transport, accommodation and food service activities","","G-I","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G_I_T","Wholesale and retail trade; accommodation and food service activities; activities of households as employers","","G_I_T","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G_A017_B0721","Wholesale and retail trade (including hunting, mining of uranium)","","G_A017_B0721","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G","Wholesale and retail trade; repair of motor vehicles and motorcycles","","G","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G45","Wholesale and retail trade and repair of motor vehicles and motorcycles","","G45","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G45_X_G452","Sale of motor vehicles; sale and repair of motorcycles","","G45_X_G452","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G451","Sale of motor vehicles","","G451","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4511","Sale of cars and light motor vehicles","","G4511","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4519","Sale of other motor vehicles","","G4519","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G452","Maintenance and repair of motor vehicles","","G452","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4520","Maintenance and repair of motor vehicles","","G4520","valid","2013-07-25"
